date,competition,winner,winner_abbreviation,winner_gender,winner_qualifier,winner_id,winner_control,winner_knockdowns,winner_significant_strike_percentage,winner_significant_strikes,winner_significant_strikes_attempted,winner_submission_attempts,winner_takedown_percentage,winner_takedowns,winner_takedowns_attempted,winner_total_strike_percentage,winner_total_strikes,winner_total_strikes_attempted,loser,loser_abbreviation,loser_gender,loser_qualifier,loser_id,loser_control,loser_knockdowns,loser_significant_strike_percentage,loser_significant_strikes,loser_significant_strikes_attempted,loser_submission_attempts,loser_takedown_percentage,loser_takedowns,loser_takedowns_attempted,loser_total_strike_percentage,loser_total_strikes,loser_total_strikes_attempted,final_round,final_round_length,method,scheduled_length,weight_class,strike_accuracy_diff ,total_strike_accuracy_diff  ,knockdowns_diff,takedown_accuracy_diff,takedowns_diff,submission_attempts_diff
2022-09-03,UFC Fight Night: Gane vs. Tuivasa,"Kopylov, Roman",KOP,male,away,sr:competitor:642158,00:01,1,48.36,59,122,0,0.0,0,0,51.16,66,129,"Di Chirico, Alessio",DI,male,home,sr:competitor:542027,01:02,0,30.95,39,126,0,0.0,0,4,32.82,43,131,3,1:09,ko_tko,3,middleweight(171-185),17.41,18.339999999999996,1,0.0,0,0
2022-09-03,UFC Fight Night: Gane vs. Tuivasa,"Imavov, Nassourdine",IMA,male,home,sr:competitor:742869,03:56,0,46.79,51,109,2,28.57,2,7,47.89,68,142,"Buckley, Joaquin",BUC,male,away,sr:competitor:430935,00:29,0,26.44,46,174,0,0.0,0,3,30.05,55,183,3,5:00,decision_unanimous,3,middleweight(171-185),20.349999999999998,17.84,0,28.57,2,2
2022-09-03,UFC Fight Night: Gane vs. Tuivasa,"Whittaker, Robert",WHI,male,home,sr:competitor:253377,00:12,0,44.58,74,166,0,100.0,1,1,44.58,74,166,"Vettori, Marvin",VET,male,away,sr:competitor:278713,00:28,0,28.45,33,116,0,0.0,0,1,31.4,38,121,3,5:00,decision_unanimous,3,middleweight(171-185),16.13,13.18,0,100.0,1,0
2022-09-03,UFC Fight Night: Gane vs. Tuivasa,"Gane, Ciryl",GAN,male,home,sr:competitor:595034,00:01,1,65.48,110,168,0,0.0,0,1,65.48,110,168,"Tuivasa, Tai",TUI,male,away,sr:competitor:393034,00:04,1,32.58,29,89,0,0.0,0,0,32.58,29,89,3,4:23,ko_tko,5,heavyweight(206-265),32.900000000000006,32.900000000000006,0,0.0,0,0
2022-08-20,UFC 278: Usman vs. Edwards 2,"Altamirano, Victor",ALT,male,away,sr:competitor:686289,01:55,1,69.88,58,83,0,0.0,0,0,76.42,94,123,"Lacerda da Silva, Daniel",LAC,male,home,sr:competitor:835592,00:03,1,48.89,22,45,0,0.0,0,0,52.94,27,51,1,3:39,ko_tko,3,flyweight(116-125),20.989999999999995,23.480000000000004,0,0.0,0,0
2022-08-20,UFC 278: Usman vs. Edwards 2,"Aori, Qileng",AOR,male,home,sr:competitor:784730,00:02,0,54.55,72,132,0,0.0,0,3,62.58,102,163,"Perrin, Jason",PER,male,away,sr:competitor:613532,05:59,0,52.69,88,167,0,42.86,3,7,56.38,106,188,3,5:00,decision_unanimous,3,bantamweight(126-135),1.8599999999999994,6.199999999999996,0,-42.86,-3,0
2022-08-20,UFC 278: Usman vs. Edwards 2,"Albazi, Amir",ALB,male,home,sr:competitor:441656,02:36,0,66.67,12,18,1,50.0,2,4,79.31,23,29,"Figueiredo Junior, Francisco Nazareno",FIG,male,away,sr:competitor:767420,0:00,0,73.33,11,15,0,0.0,0,0,77.78,14,18,1,4:34,submission,3,flyweight(116-125),-6.659999999999997,1.5300000000000011,0,50.0,2,1
2022-08-13,UFC Fight Night: Vera vs. Cruz,"Quinlan, Josh",QUI,male,away,sr:competitor:820036,0:00,1,25.0,3,12,0,0.0,0,0,25.0,3,12,"Witt, Jason",WIT,male,home,sr:competitor:319149,00:27,0,8.33,1,12,0,50.0,1,2,15.38,2,13,1,2:09,ko_tko,3,catchweight,16.67,9.62,1,-50.0,-1,0
2022-08-13,UFC Fight Night: Vera vs. Cruz,"Nam, Tyson",NAM,male,away,sr:competitor:632564,00:03,1,52.0,13,25,0,0.0,0,0,52.0,13,25,"Osbourne, Ode",OSB,male,home,sr:competitor:599890,0:00,0,36.59,15,41,0,0.0,0,0,36.59,15,41,1,2:59,ko_tko,3,flyweight(116-125),15.409999999999997,15.409999999999997,1,0.0,0,0
2022-08-13,UFC Fight Night: Vera vs. Cruz,"Benitez, Gabriel",BEN,male,home,sr:competitor:285669,01:24,0,61.67,37,60,0,50.0,1,2,63.51,47,74,"Ontiveros, Charlie",ONT,male,away,sr:competitor:733701,0:00,0,46.81,22,47,0,0.0,0,0,50.91,28,55,1,3:35,ko_tko,3,lightweight(146-155),14.86,12.600000000000001,0,50.0,1,0
2022-08-13,UFC Fight Night: Vera vs. Cruz,"Nunes, Nina",NUN,female,away,sr:competitor:895911,0:00,0,29.32,39,133,0,0.0,0,1,33.1,47,142,"Calvillo, Cynthia",CAL,female,home,sr:competitor:319215,02:09,0,34.53,48,139,0,50.0,3,6,41.51,66,159,3,5:00,decision_split,3,flyweight(116-125),-5.210000000000001,-8.409999999999997,0,-50.0,-3,0
2022-08-13,UFC Fight Night: Vera vs. Cruz,"Buday, Martin",BUD,male,home,sr:competitor:570405,00:06,0,35.11,66,188,0,0.0,0,0,35.11,66,188,"Brzeski, Lukasz",BRZ,male,away,sr:competitor:820022,0:00,0,43.22,118,273,0,0.0,0,0,44.29,124,280,3,5:00,decision_split,3,heavyweight(206-265),-8.11,-9.18,0,0.0,0,0
2022-08-13,UFC Fight Night: Vera vs. Cruz,"Hill, Angela",HIL,female,home,sr:competitor:542071,00:36,0,38.99,85,218,0,16.67,1,6,39.11,88,225,"Godinez, Lupita",GOD,female,away,sr:competitor:786758,00:17,0,38.17,92,241,0,33.33,1,3,39.2,98,250,3,5:00,decision_unanimous,3,catchweight,0.8200000000000003,-0.09000000000000341,0,-16.659999999999997,0,0
2022-08-13,UFC Fight Night: Vera vs. Cruz,"Meerschaert, Gerald",MEE,male,away,sr:competitor:304978,02:12,1,40.35,46,114,1,16.67,1,6,44.85,61,136,"Silva, Bruno (1989)",SIL,male,home,sr:competitor:806690,00:01,0,35.8,29,81,0,0.0,0,0,40.86,38,93,3,1:39,submission,3,middleweight(171-185),4.550000000000004,3.990000000000002,1,16.67,1,1
2022-08-13,UFC Fight Night: Vera vs. Cruz,"Cachoeira, Priscila",CAC,female,away,sr:competitor:408277,00:11,1,57.14,20,35,0,0.0,0,0,57.14,20,35,"Da Silva, Ariane",DSI,female,home,sr:competitor:542103,0:00,0,26.67,4,15,0,0.0,0,0,26.67,4,15,1,1:05,ko_tko,3,bantamweight(126-135),30.47,30.47,1,0.0,0,0
2022-09-17,UFC Fight Night: Sandhagen vs. Song,"Motta, Nikolas",MOT,male,home,sr:competitor:756395,00:05,1,53.33,24,45,0,0.0,0,0,53.33,24,45,"Vancamp, Cameron",VAN,male,away,sr:competitor:836762,0:00,0,37.5,15,40,0,0.0,0,0,37.5,15,40,1,3:49,ko_tko,3,lightweight(146-155),15.829999999999998,15.829999999999998,1,0.0,0,0
2022-09-17,UFC Fight Night: Sandhagen vs. Song,"Basharat, Javid",BAS,male,away,sr:competitor:377538,03:13,0,53.69,80,149,0,50.0,2,4,59.89,106,177,"Gravely, Tony",GRA,male,home,sr:competitor:614474,01:43,0,29.2,33,113,0,15.38,2,13,32.77,39,119,3,5:00,decision_unanimous,3,bantamweight(126-135),24.49,27.119999999999997,0,34.62,0,0
2022-09-17,UFC Fight Night: Sandhagen vs. Song,"Robertson, Gillian",ROB,female,away,sr:competitor:441630,04:47,0,28.57,4,14,1,42.86,3,7,35.0,7,20,"Agapova, Mariya",AGA,female,home,sr:competitor:608630,00:29,0,67.24,39,58,1,0.0,0,0,78.5,84,107,2,2:19,submission,3,flyweight(116-125),-38.669999999999995,-43.5,0,42.86,3,0
2022-09-17,UFC Fight Night: Sandhagen vs. Song,"Ogden, Trey",OGD,male,home,sr:competitor:890389,00:38,0,42.26,71,168,0,11.11,1,9,42.6,72,169,"Zellhuber, Daniel",ZEL,male,away,sr:competitor:585323,0:00,0,29.21,52,178,0,0.0,0,0,29.21,52,178,3,5:00,decision_unanimous,3,lightweight(146-155),13.049999999999997,13.39,0,11.11,1,0
2022-09-17,UFC Fight Night: Sandhagen vs. Song,"Lookboonmee, Loma",LOO,female,home,sr:competitor:590895,07:01,0,71.64,48,67,0,80.0,4,5,75.65,87,115,"Gomes, Denise",GOM,female,away,sr:competitor:928611,05:31,0,55.88,19,34,3,0.0,0,6,68.18,45,66,3,5:00,decision_unanimous,3,strawweight(106-115),15.759999999999998,7.469999999999999,0,80.0,4,-3
2022-09-17,UFC Fight Night: Sandhagen vs. Song,"Giles, Trevin",GIL,male,home,sr:competitor:351764,02:09,0,54.35,25,46,0,40.0,2,5,68.18,45,66,"Cosce, Louis",COS,male,away,sr:competitor:733449,03:36,0,26.32,10,38,1,100.0,1,1,42.86,21,49,3,5:00,decision_unanimous,3,welterweight(156-170),28.03,25.320000000000007,0,-60.0,1,-1
2022-09-17,UFC Fight Night: Sandhagen vs. Song,"Jackson, Damon",JAC,male,home,sr:competitor:686297,00:32,0,55.0,11,20,0,100.0,1,1,59.26,16,27,"Sabatini, Pat",SAB,male,away,sr:competitor:776484,0:00,0,33.33,1,3,0,0.0,0,1,33.33,1,3,1,1:09,ko_tko,3,featherweight(136-145),21.67,25.93,0,100.0,1,0
2022-09-17,UFC Fight Night: Sandhagen vs. Song,"Hernandez, Anthony",HER,male,home,sr:competitor:449127,08:45,0,65.0,39,60,2,57.14,8,14,69.05,58,84,"Barriault, Marc Andre",BAR,male,away,sr:competitor:563258,00:25,0,47.17,25,53,0,0.0,0,0,54.84,34,62,3,1:53,submission,3,middleweight(171-185),17.83,14.209999999999994,0,57.14,8,2
2022-09-17,UFC Fight Night: Sandhagen vs. Song,"Nascimiento, Rodrigo",NAS,male,away,sr:competitor:570415,08:01,0,41.86,36,86,1,42.86,3,7,61.07,91,149,"Boser, Tanner",BOS,male,home,sr:competitor:561038,00:58,0,53.91,62,115,0,0.0,0,0,74.09,163,220,3,5:00,decision_split,3,heavyweight(206-265),-12.049999999999997,-13.020000000000003,0,42.86,3,1
2022-10-01,UFC Fight Night: Dern vs. Xiaonan,"Cannetti, Guido",CAN,male,away,sr:competitor:402743,00:09,0,61.54,8,13,1,100.0,1,1,61.54,8,13,"Costa, Randy",COS,male,home,sr:competitor:563976,0:00,0,28.57,2,7,0,0.0,0,0,28.57,2,7,1,1:04,submission,3,bantamweight(126-135),32.97,32.97,0,100.0,1,1
2022-10-01,UFC Fight Night: Dern vs. Xiaonan,"Chandler, Chelsea",CHA,female,away,sr:competitor:424927,02:05,0,54.29,38,70,0,0.0,0,0,58.02,47,81,"Stoliarenko, Julija",STO,female,home,sr:competitor:524278,00:19,0,44.44,12,27,0,33.33,1,3,55.56,20,36,1,4:15,ko_tko,3,catchweight,9.850000000000001,2.460000000000001,0,-33.33,-1,0
2022-10-01,UFC Fight Night: Dern vs. Xiaonan,"Allen, Brendan",ALL,male,home,sr:competitor:599908,02:24,0,50.0,3,6,1,100.0,1,1,75.0,12,16,"Jotko, Krzysztof",JOT,male,away,sr:competitor:245465,01:33,0,50.0,3,6,0,0.0,0,0,80.77,21,26,1,4:17,submission,3,middleweight(171-185),0.0,-5.769999999999996,0,100.0,1,1
2022-10-01,UFC Fight Night: Dern vs. Xiaonan,"Silva, Joaquim",SIL,male,home,sr:competitor:269219,00:11,1,50.0,45,90,0,0.0,0,0,53.13,51,96,"Ronson, Jesse",RON,male,away,sr:competitor:612602,0:00,0,46.99,39,83,0,0.0,0,1,46.99,39,83,2,3:08,ko_tko,3,lightweight(146-155),3.009999999999998,6.140000000000001,1,0.0,0,0
2022-10-01,UFC Fight Night: Dern vs. Xiaonan,"Latifi, Ilir",LAT,male,away,sr:competitor:246027,08:29,0,79.17,38,48,0,50.0,3,6,84.09,74,88,"Oleinik, Aleksei",OLE,male,home,sr:competitor:542117,00:02,0,40.0,28,70,0,0.0,0,0,60.18,68,113,3,5:00,decision_unanimous,3,heavyweight(206-265),39.17,23.910000000000004,0,50.0,3,0
2022-10-01,UFC Fight Night: Dern vs. Xiaonan,"Santos, Daniel Gustavo",SAN,male,away,sr:competitor:833134,00:52,1,51.49,69,134,0,50.0,2,4,51.82,71,137,"Castaneda, John",CAS,male,home,sr:competitor:511458,02:04,1,53.77,57,106,0,50.0,3,6,56.78,67,118,2,4:28,ko_tko,3,catchweight,-2.280000000000001,-4.960000000000001,0,0.0,-1,0
2022-10-01,UFC Fight Night: Dern vs. Xiaonan,"Davis, Mike",DAV,male,home,sr:competitor:463611,08:02,0,48.87,65,133,1,81.82,9,11,58.05,101,174,"Borshchev, Viacheslav",BOR,male,away,sr:competitor:878383,00:14,0,53.39,63,118,0,0.0,0,0,60.43,84,139,3,5:00,decision_unanimous,3,lightweight(146-155),-4.520000000000003,-2.3800000000000026,0,81.82,9,1
2022-10-01,UFC Fight Night: Dern vs. Xiaonan,"Yusuff, Sodiq",YUS,male,home,sr:competitor:463613,00:02,0,100.0,9,9,1,0.0,0,0,100.0,9,9,"Shainis, Don",SHA,male,away,sr:competitor:943815,00:11,0,100.0,3,3,0,0.0,0,1,100.0,9,9,1,0:30,submission,3,featherweight(136-145),0.0,0.0,0,0.0,0,1
2022-10-22,UFC 280: Oliveira vs. Makhachev,"Rosa, Karol",ROS,female,away,sr:competitor:618456,09:44,0,72.97,54,74,0,50.0,3,6,84.21,160,190,"Lansberg, Lina",LAN,female,home,sr:competitor:287367,02:48,1,60.0,36,60,0,0.0,0,0,75.76,100,132,3,5:00,decision_majority,3,bantamweight(126-135),12.969999999999999,8.449999999999989,-1,50.0,3,0
2022-10-22,UFC 280: Oliveira vs. Makhachev,"Mokaev, Muhammad",MOK,male,home,sr:competitor:871341,10:18,0,70.0,21,30,1,85.71,6,7,91.54,119,130,"Gordon, Malcolm",GOR,male,away,sr:competitor:728831,02:49,0,44.74,17,38,1,100.0,1,1,61.29,38,62,3,4:26,submission,3,flyweight(116-125),25.259999999999998,30.250000000000007,0,-14.290000000000006,5,0
2022-10-22,UFC 280: Oliveira vs. Makhachev,"Petrosyan, Armen",PET,male,home,sr:competitor:466377,0:00,0,47.97,118,246,0,0.0,0,1,47.97,118,246,"Dobson, AJ",DOB,male,away,sr:competitor:820054,00:49,0,36.02,58,161,0,100.0,3,3,38.1,64,168,3,5:00,decision_unanimous,3,middleweight(171-185),11.949999999999996,9.869999999999997,0,-100.0,-3,0
2022-10-22,UFC 280: Oliveira vs. Makhachev,"Nurmagomedov, Abubakar",NUR,male,home,sr:competitor:457823,07:55,0,59.7,40,67,0,25.0,1,4,73.08,76,104,"Omargadzhiev, Gadzhi",OMA,male,away,sr:competitor:573047,01:08,0,38.38,38,99,0,14.29,1,7,55.63,79,142,3,5:00,decision_unanimous,3,welterweight(156-170),21.32,17.449999999999996,0,10.71,0,0
2022-10-22,UFC 280: Oliveira vs. Makhachev,"Krylov, Nikita",KRY,male,away,sr:competitor:256105,09:17,0,47.11,57,121,1,35.0,7,20,68.13,171,251,"Oezdemir, Volkan",OEZ,male,home,sr:competitor:542115,00:47,0,51.85,42,81,0,100.0,1,1,68.79,108,157,3,5:00,decision_unanimous,3,light_heavyweight(186-205),-4.740000000000002,-0.6600000000000108,0,-65.0,6,1
2022-10-22,UFC 280: Oliveira vs. Makhachev,"Borralho, Caio",BOR,male,away,sr:competitor:820060,05:32,0,59.38,19,32,2,50.0,1,2,74.03,57,77,"Muradov, Makhmud",MUR,male,home,sr:competitor:564602,04:44,0,40.0,14,35,0,100.0,2,2,73.79,76,103,3,5:00,decision_unanimous,3,middleweight(171-185),19.380000000000003,0.23999999999999488,0,-50.0,-1,2
2022-10-22,UFC 280: Oliveira vs. Makhachev,"Muhammad, Belal",MUH,male,home,sr:competitor:267867,0:00,0,38.28,80,209,0,0.0,0,0,38.28,80,209,"Brady, Sean",BRA,male,away,sr:competitor:579813,0:00,0,49.15,58,118,0,0.0,0,5,49.15,58,118,2,4:47,ko_tko,3,welterweight(156-170),-10.869999999999997,-10.869999999999997,0,0.0,0,0
2022-10-22,UFC 280: Oliveira vs. Makhachev,"Fiorot, Manon",FIO,female,away,sr:competitor:598952,00:14,0,35.13,98,279,0,50.0,1,2,35.36,99,280,"Chookagian, Katlyn",CHO,female,home,sr:competitor:269763,0:00,0,26.57,76,286,0,0.0,0,0,26.57,76,286,3,5:00,decision_unanimous,3,flyweight(116-125),8.560000000000002,8.79,0,50.0,1,0
2022-10-22,UFC 280: Oliveira vs. Makhachev,"Dariush, Beneil",DAR,male,home,sr:competitor:250863,00:34,1,45.38,59,130,0,0.0,0,0,48.55,67,138,"Gamrot, Mateusz",GAM,male,away,sr:competitor:386466,02:07,0,40.74,33,81,0,21.05,4,19,44.19,38,86,3,5:00,decision_unanimous,3,lightweight(146-155),4.640000000000001,4.359999999999999,1,-21.05,-4,0
2022-10-22,UFC 280: Oliveira vs. Makhachev,"O'Malley, Sean",OMA,male,away,sr:competitor:397240,00:02,0,51.53,84,163,0,0.0,0,1,53.22,91,171,"Yan, Petr",YAN,male,home,sr:competitor:542169,05:44,0,60.42,58,96,0,46.15,6,13,69.78,97,139,3,5:00,decision_split,3,bantamweight(126-135),-8.89,-16.560000000000002,0,-46.15,-6,0
2022-10-22,UFC 280: Oliveira vs. Makhachev,"Sterling, Aljamain",STE,male,home,sr:competitor:260623,07:06,0,77.42,72,93,2,62.5,5,8,81.77,148,181,"Dillashaw, TJ",DIL,male,away,sr:competitor:240684,00:03,0,30.77,8,26,0,0.0,0,0,41.94,13,31,2,3:44,ko_tko,5,bantamweight(126-135),46.650000000000006,39.83,0,62.5,5,2
2022-10-22,UFC 280: Oliveira vs. Makhachev,"Makhachev, Islam",MAK,male,away,sr:competitor:251835,05:05,1,73.17,30,41,1,66.67,2,3,83.72,72,86,"Oliveira, Charles",OLI,male,home,sr:competitor:542119,00:42,0,48.72,19,39,0,0.0,0,1,54.35,25,46,2,3:16,submission,5,lightweight(146-155),24.450000000000003,29.369999999999997,1,66.67,2,1
2022-09-10,MMA.UFC.UFC 279: Diaz vs. Ferguson,"Lainesse, Yohan",LAI,male,away,sr:competitor:843580,00:17,0,34.85,23,66,0,0.0,0,2,35.82,24,67,"Weeks, Darian",WEE,male,home,sr:competitor:820034,01:49,0,40.74,44,108,0,11.11,1,9,43.36,49,113,3,5:00,decision_split,3,welterweight(156-170),-5.890000000000001,-7.539999999999999,0,-11.11,-1,0
2022-09-10,MMA.UFC.UFC 279: Diaz vs. Ferguson,"Reed, Elise",REE,female,away,sr:competitor:642272,03:34,1,54.29,38,70,0,100.0,3,3,65.66,65,99,"Martinez, Melissa",MAR,female,home,sr:competitor:920059,02:42,0,57.69,45,78,0,50.0,1,2,65.63,63,96,3,5:00,decision_unanimous,3,strawweight(106-115),-3.3999999999999986,0.030000000000001137,1,50.0,2,0
2022-09-10,MMA.UFC.UFC 279: Diaz vs. Ferguson,"Heili, Alateng",HEI,male,away,sr:competitor:625530,01:23,0,37.4,49,131,0,100.0,2,2,40.54,60,148,"Anheliger, Chad",ANH,male,home,sr:competitor:820042,0:00,0,27.27,39,143,0,0.0,0,0,34.36,56,163,3,5:00,decision_unanimous,3,bantamweight(126-135),10.129999999999999,6.18,0,100.0,2,0
2022-09-10,MMA.UFC.UFC 279: Diaz vs. Ferguson,"Dumont Viana, Norma",DUM,female,home,sr:competitor:669385,06:41,1,47.27,52,110,0,100.0,2,2,61.49,99,161,"Wolf, Danyelle",WOL,female,away,sr:competitor:742875,0:00,0,21.05,20,95,0,0.0,0,0,36.67,44,120,3,5:00,decision_unanimous,3,featherweight(136-145),26.220000000000002,24.82,1,100.0,2,0
2022-11-12,UFC 281: Adesanya vs. Pereira,"Ulberg, Carlos",ULB,male,home,sr:competitor:753947,00:05,1,60.87,14,23,0,0.0,0,0,60.87,14,23,"Negumereanu, Nicolae",NEG,male,away,sr:competitor:552125,0:00,0,14.29,2,14,0,0.0,0,0,14.29,2,14,1,3:44,ko_tko,3,light_heavyweight(186-205),46.58,46.58,1,0.0,0,0
2022-11-12,UFC 281: Adesanya vs. Pereira,"Jackson, Montel",JAC,male,away,sr:competitor:449113,05:55,1,45.28,48,106,0,0.0,0,3,50.39,64,127,"Arce, Julio",ARC,male,home,sr:competitor:405705,00:06,0,20.63,26,126,0,50.0,1,2,28.21,44,156,3,5:00,decision_unanimous,3,bantamweight(126-135),24.650000000000002,22.18,1,-50.0,-1,0
2022-11-12,UFC 281: Adesanya vs. Pereira,"Trizano, Michael",TRI,male,home,sr:competitor:458483,00:14,2,60.38,32,53,0,0.0,0,0,61.82,34,55,"Choi, Seungwoo",CHO,male,away,sr:competitor:567141,00:12,1,35.62,26,73,0,0.0,0,1,35.14,26,74,1,4:51,ko_tko,3,featherweight(136-145),24.760000000000005,26.68,1,0.0,0,0
2022-10-15,UFC Fight Night: Grasso vs. Araujo,"Rodriguez, Pete",ROD,male,away,sr:competitor:870257,00:15,1,66.67,22,33,0,0.0,0,0,66.67,26,39,"Jackson, Mike",JAC,male,home,sr:competitor:447041,0:00,0,66.67,10,15,0,0.0,0,1,68.75,11,16,1,1:33,ko_tko,3,welterweight(156-170),0.0,-2.0799999999999983,1,0.0,0,0
2022-10-15,UFC Fight Night: Grasso vs. Araujo,"Taira, Tatsuro",TAI,male,home,sr:competitor:879899,06:19,0,61.11,22,36,2,37.5,3,8,67.39,31,46,"Vergara, Carlos",VER,male,away,sr:competitor:820040,00:36,0,63.33,19,30,0,0.0,0,0,72.5,29,40,2,4:19,submission,3,flyweight(116-125),-2.219999999999999,-5.109999999999999,0,37.5,3,2
2022-10-15,UFC Fight Night: Grasso vs. Araujo,"Rodriguez, Piera",ROD,female,home,sr:competitor:843568,01:56,0,51.88,83,160,0,45.45,5,11,53.61,89,166,"Hughes, Sam",HUG,female,away,sr:competitor:753437,00:30,0,44.52,69,155,0,0.0,0,1,47.56,78,164,3,5:00,decision_unanimous,3,strawweight(106-115),7.359999999999999,6.049999999999997,0,45.45,5,0
2022-10-15,UFC Fight Night: Grasso vs. Araujo,"Brito, Joanderson",BRI,male,home,sr:competitor:820026,01:25,0,50.0,4,8,1,100.0,2,2,63.64,7,11,"Alexander, Lucas",ALE,male,away,sr:competitor:953831,0:00,0,50.0,1,2,0,0.0,0,0,50.0,1,2,1,2:02,submission,3,featherweight(136-145),0.0,13.64,0,100.0,2,1
2022-10-15,UFC Fight Night: Grasso vs. Araujo,"Malkoun, Jacob",MAL,male,away,sr:competitor:748285,07:37,0,50.61,83,164,0,69.23,9,13,60.28,129,214,"Maximov, Nick",MAX,male,home,sr:competitor:703187,00:04,0,33.33,34,102,0,0.0,0,0,45.16,56,124,3,5:00,decision_unanimous,3,middleweight(171-185),17.28,15.120000000000005,0,69.23,9,0
2022-10-15,UFC Fight Night: Grasso vs. Araujo,"Martinez, Mana",MAR,male,home,sr:competitor:742861,00:45,2,54.04,87,161,0,25.0,1,4,53.7,87,162,"Davis, Brandon",DAV,male,away,sr:competitor:400793,01:31,0,41.99,76,181,0,33.33,1,3,44.44,84,189,3,5:00,decision_split,3,bantamweight(126-135),12.049999999999997,9.260000000000005,2,-8.329999999999998,0,0
2022-10-15,UFC Fight Night: Grasso vs. Araujo,"Menifield, Alonzo",MEN,male,away,sr:competitor:449099,00:03,1,47.06,8,17,0,0.0,0,0,47.06,8,17,"Cirkunov, Misha",CIR,male,home,sr:competitor:265089,0:00,0,62.5,5,8,0,0.0,0,4,66.67,6,9,1,1:28,ko_tko,3,light_heavyweight(186-205),-15.439999999999998,-19.61,1,0.0,0,0
2022-10-15,UFC Fight Night: Grasso vs. Araujo,"Assuncao, Raphael",ASS,male,home,sr:competitor:268057,04:29,0,65.93,60,91,0,40.0,2,5,70.91,78,110,"Henry, Victor",HEN,male,away,sr:competitor:621768,00:03,0,43.65,55,126,0,0.0,0,1,45.52,61,134,3,5:00,decision_unanimous,3,bantamweight(126-135),22.28000000000001,25.389999999999993,0,40.0,2,0
2022-10-29,UFC Fight Night: Kattar vs. Allen,"Rodriguez, Christian",ROD,male,home,sr:competitor:579221,00:56,0,39.13,9,23,1,0.0,0,2,50.0,15,30,"Weems, Josh",WEE,male,away,sr:competitor:842174,01:03,0,69.23,18,26,0,66.67,2,3,68.75,22,32,1,4:07,submission,3,bantamweight(126-135),-30.1,-18.75,0,-66.67,-2,1
2022-10-29,UFC Fight Night: Kattar vs. Allen,"Durden, Cody",DUR,male,home,sr:competitor:732359,12:32,0,45.95,17,37,0,50.0,4,8,53.68,51,95,"Mota, Carlos",MOT,male,away,sr:competitor:958799,00:11,0,41.38,12,29,1,0.0,0,0,58.06,36,62,3,5:00,decision_unanimous,3,flyweight(116-125),4.57,-4.380000000000003,0,50.0,4,-1
2022-10-29,UFC Fight Night: Kattar vs. Allen,"Garcia, Steve",GAR,male,away,sr:competitor:293766,00:17,3,65.91,29,44,0,0.0,0,0,67.39,31,46,"Hooper, Chase",HOO,male,home,sr:competitor:463619,0:00,0,33.33,10,30,0,0.0,0,1,31.25,10,32,1,1:32,ko_tko,3,featherweight(136-145),32.58,36.14,3,0.0,0,0
2022-10-29,UFC Fight Night: Kattar vs. Allen,"Park, Jun Yong",PAR,male,away,sr:competitor:618458,04:37,0,54.55,18,33,2,50.0,2,4,63.16,48,76,"Holmes, Joseph",HOL,male,home,sr:competitor:558000,00:39,0,50.0,20,40,0,0.0,0,0,50.0,21,42,2,3:04,submission,3,middleweight(171-185),4.549999999999997,13.159999999999997,0,50.0,2,2
2022-10-29,UFC Fight Night: Kattar vs. Allen,"de Lima, Marcos Rogerio",DE,male,away,sr:competitor:254233,01:30,1,54.55,6,11,1,0.0,0,0,75.76,25,33,"Arlovski, Andrei",ARL,male,home,sr:competitor:237620,0:00,0,40.0,2,5,0,0.0,0,0,50.0,3,6,1,1:50,submission,3,heavyweight(206-265),14.549999999999997,25.760000000000005,1,0.0,0,1
2022-10-29,UFC Fight Night: Kattar vs. Allen,"Dolidze, Roman",DOL,male,away,sr:competitor:577053,00:02,1,42.86,18,42,1,0.0,0,0,50.88,29,57,"Hawes, Phillip",HAW,male,home,sr:competitor:510964,00:46,0,42.31,11,26,0,100.0,1,1,48.39,15,31,1,4:09,ko_tko,3,middleweight(171-185),0.5499999999999972,2.490000000000002,1,-100.0,-1,1
2022-10-29,UFC Fight Night: Kattar vs. Allen,"Rountree, Khalil",ROU,male,away,sr:competitor:301658,0:00,0,35.86,85,237,0,0.0,0,0,36.51,88,241,"Jacoby, Dustin",JAC,male,home,sr:competitor:733439,00:05,0,47.06,120,255,0,0.0,0,3,47.47,122,257,3,5:00,decision_split,3,light_heavyweight(186-205),-11.200000000000003,-10.96,0,0.0,0,0
2022-10-29,UFC Fight Night: Kattar vs. Allen,"Gore, Tresean",GOR,male,away,sr:competitor:864491,02:46,0,50.0,10,20,1,75.0,3,4,56.0,14,25,"Fremd, Joshua",FRE,male,home,sr:competitor:753433,00:39,0,44.44,24,54,0,0.0,0,1,47.37,27,57,2,0:49,submission,3,middleweight(171-185),5.560000000000002,8.630000000000003,0,75.0,3,1
2022-12-17,MMA.UFC.UFC Fight Night: Cannonier vs.Strickland,"Morozov, Sergey",MOR,male,home,sr:competitor:598014,06:59,0,28.57,30,105,0,46.15,6,13,44.83,65,145,"Newson, Journey",NEW,male,away,sr:competitor:596196,0:00,0,24.53,26,106,0,0.0,0,2,36.03,49,136,3,5:00,decision_unanimous,3,bantamweight(126-135),4.039999999999999,8.799999999999997,0,46.15,6,0
